date,trend,weekly,annual,events,promo,noise,intensity,discount,price_index,line_items,actual_revenue,actual_units
2025-07-03,1.823825,0.896186,0.875333,0.814715,0.943436,0.981071,1.07888,0.0207,1.091534,64,6799.72,123
2025-07-04,1.825778,1.105505,0.879592,0.817728,0.943436,1.059327,1.450913,0.021791,1.091638,86,7816.81,175
2025-07-05,1.827732,1.282685,0.883842,0.824441,0.943436,0.807042,1.300695,0.02422,1.091743,77,8700.04,152
2025-07-06,1.829689,1.105505,0.888079,0.838105,0.943436,0.955266,1.356828,0.029165,1.091848,81,8798.01,174
2025-07-07,1.831647,0.896186,0.892301,0.863468,0.943436,1.093194,1.30439,0.038342,1.091952,77,8012.46,150
2025-07-08,1.833607,0.857418,0.896505,0.906278,0.943436,1.085642,1.308315,0.053834,1.092057,78,8869.71,170
2025-07-09,1.83557,0.857418,0.900688,0.971724,0.943436,1.125642,1.46283,0.077517,1.092162,87,7377.0,154
2025-07-10,1.837534,0.896186,0.904848,1.061799,0.943436,0.840149,1.254066,0.110112,1.092266,74,8078.8,153
2025-07-11,1.839499,1.105505,0.908981,1.172339,0.943436,0.983662,2.011066,0.150113,1.092371,119,9577.87,230
2025-07-12,1.841467,1.282685,0.913084,1.29125,0.943436,0.945303,2.483639,0.193142,1.092476,147,13412.34,309
2025-07-13,1.843436,1.105505,0.917157,1.399575,0.943436,0.907397,2.239432,0.232341,1.09258,133,11332.93,281
2025-07-14,1.845407,0.896186,0.921195,1.476011,0.943436,1.095641,2.324408,0.260001,1.092685,138,10275.67,313
2025-07-15,1.84738,0.857418,0.925196,1.503642,0.943436,1.282171,2.665544,0.27,1.09279,158,12492.78,308
2025-07-16,1.849355,0.857418,0.929159,1.476011,0.943436,1.420213,2.913791,0.260001,1.092894,173,13151.78,348
2025-07-17,1.851331,0.896186,0.93308,1.399575,0.943436,1.369873,2.800205,0.232341,1.092999,166,12301.56,305
2025-07-18,1.853308,1.105505,0.936958,1.29125,0.943436,1.092618,2.555167,0.193142,1.093104,152,12673.81,287
2025-07-19,1.855287,1.282685,0.94079,1.172339,0.943436,1.081923,2.67908,0.150113,1.093209,159,14557.4,314
2025-07-20,1.857268,1.105505,0.944574,1.061799,0.943436,1.147244,2.228856,0.110112,1.093313,132,12063.2,278
2025-07-21,1.85925,0.896186,0.948309,0.971724,0.943436,1.063017,1.539861,0.077517,1.093418,91,8756.0,182
2025-07-22,1.861234,0.857418,0.951992,0.906278,0.943436,1.036511,1.346402,0.053834,1.093523,80,7448.91,165
2025-07-23,1.863219,0.857418,0.955623,0.863468,0.943436,1.139839,1.417573,0.038342,1.093628,84,7986.06,160
2025-07-24,1.865205,0.896186,0.959198,0.838105,0.943436,1.032309,1.308741,0.029165,1.093733,78,8441.42,153
2025-07-25,1.867193,1.105505,0.962717,0.824442,0.943436,0.901853,1.393979,0.02422,1.093837,83,8797.14,169
2025-07-26,1.869181,1.282685,0.966178,0.81773,0.943436,0.901761,1.611545,0.021791,1.093942,96,8878.01,197
2025-07-27,1.871172,1.105505,0.969579,0.814719,0.943436,1.055158,1.626655,0.020701,1.094047,97,9080.4,179
2025-07-28,1.873163,0.896186,0.972921,0.813486,0.943436,1.014213,1.271285,0.020254,1.094152,75,7047.02,143
2025-07-29,1.875155,0.857418,0.9762,0.813031,0.943436,1.052115,1.266636,0.020088,1.094257,75,7961.83,144
2025-07-30,1.877149,0.857418,0.979418,0.812891,0.943436,1.119727,1.353682,0.020034,1.094362,80,7799.19,150
2025-07-31,1.879144,0.896186,0.982572,0.812882,0.943436,0.978505,1.241726,0.020024,1.094466,74,8119.32,158
2025-08-01,1.88114,1.105505,0.985662,0.812948,0.943436,1.105849,1.738524,0.020035,1.094571,103,10113.05,206
2025-08-02,1.883137,1.282685,0.988687,0.813095,0.943436,1.090753,1.998207,0.020065,1.094676,119,11680.67,238
2025-08-03,1.885134,1.105505,0.991647,0.813367,0.943436,0.852316,1.351636,0.02012,1.094781,80,7663.08,169
2025-08-04,1.887133,0.896186,0.994542,0.813846,0.943436,1.167793,1.50815,0.020219,1.094886,90,10252.26,190
2025-08-05,1.889133,0.857418,0.99737,0.814665,0.943436,0.974443,1.209929,0.020387,1.094991,72,7011.71,159
2025-08-06,1.891134,0.857418,1.000133,0.81602,0.943436,0.769315,0.960485,0.020665,1.095096,57,5904.34,115
2025-08-07,1.893135,0.896186,1.00283,0.818197,0.943436,0.776043,1.019209,0.021111,1.095201,61,6572.5,129
2025-08-08,1.895137,1.105505,1.005461,0.821588,0.943436,0.781216,1.27557,0.021806,1.095306,76,7194.9,148
2025-08-09,1.89714,1.282685,1.008027,0.82671,0.943436,0.919685,1.759527,0.022857,1.095411,104,10261.88,196
2025-08-10,1.899144,1.105505,1.010527,0.834206,0.943436,0.927302,1.548365,0.024394,1.095516,92,10431.42,203
2025-08-11,1.901148,0.896186,1.012963,0.844833,0.943436,0.921246,1.267262,0.026573,1.095621,75,8366.85,150
2025-08-12,1.903154,0.857418,1.015334,0.859417,0.943436,1.060821,1.425064,0.029563,1.095726,85,7971.12,164
2025-08-13,1.905159,0.857418,1.017642,0.878778,0.943436,1.068737,1.472929,0.033534,1.095831,87,8145.52,168
2025-08-14,1.907166,0.896186,1.019888,0.903618,0.943436,1.067702,1.586668,0.038627,1.095936,94,8761.91,186
2025-08-15,1.909172,1.105505,1.022071,0.934381,0.943436,1.082448,2.058403,0.044935,1.096041,122,12343.39,226
2025-08-16,1.91118,1.282685,1.024195,0.971102,0.943436,1.121814,2.58049,0.052465,1.096146,153,15337.68,304
2025-08-17,1.913187,1.105505,1.026258,1.013266,0.943436,0.755152,1.566913,0.061111,1.096251,93,9564.07,181
2025-08-18,1.915196,0.896186,1.028264,1.059703,0.943436,0.853814,1.506523,0.070634,1.096356,89,9363.79,195
2025-08-19,1.917204,0.857418,1.030212,1.108565,0.943436,0.678947,1.202534,0.080653,1.096461,71,7167.16,143
2025-08-20,1.919213,0.857418,1.032106,1.157389,0.943436,0.8735,1.619925,0.090665,1.096566,96,9220.1,189
2025-08-21,1.921222,0.896186,1.033945,1.203273,0.943436,0.94823,1.9163,0.100074,1.096671,114,10630.95,219
2025-08-22,1.923232,1.105505,1.035732,1.243145,0.943436,1.142217,2.950003,0.10825,1.096776,175,17707.62,360
2025-08-23,1.925241,1.282685,1.037469,1.274093,0.943436,1.245348,3.835168,0.114596,1.096881,228,20258.8,450
2025-08-24,1.927251,1.105505,1.039157,1.293721,0.943436,1.107449,2.992656,0.118621,1.096986,178,16940.06,351
2025-08-25,1.929261,0.896186,1.040798,1.300447,0.943436,0.95657,2.111921,0.12,1.097091,125,11894.04,244
2025-08-26,1.931271,0.857418,1.042394,1.293721,0.943436,1.053426,2.219346,0.118621,1.097197,132,13498.17,284
2025-08-27,1.933282,0.857418,1.043947,1.274093,0.943436,0.936098,1.947158,0.114596,1.097302,116,11797.47,215
2025-08-28,1.935292,0.896186,1.045459,1.243145,0.943436,0.971952,2.066954,0.10825,1.097407,123,11457.62,236
2025-08-29,1.937302,1.105505,1.046933,1.203273,0.943436,1.141927,2.906643,0.100074,1.097512,173,17973.4,352
2025-08-30,1.939312,1.282685,1.04837,1.157389,0.943436,0.958606,2.729694,0.090665,1.097617,162,15939.98,335
2025-08-31,1.941322,1.105505,1.049772,1.108565,0.943436,1.10609,2.606257,0.080653,1.097722,155,15816.35,319
2025-09-01,1.943332,0.896186,1.051143,1.059703,0.943436,1.140757,2.087839,0.070634,1.097828,124,11500.67,232
2025-09-02,1.945342,0.857418,1.052484,1.013266,0.943436,0.902903,1.515241,0.061111,1.097933,90,9240.5,180
2025-09-03,1.947352,0.857418,1.053798,0.971102,0.943436,1.110811,1.790657,0.052465,1.098038,106,9855.22,196
2025-09-04,1.949361,0.896186,1.055087,0.934381,0.943436,1.146089,1.86223,0.044935,1.098143,111,10962.27,220
2025-09-05,1.95137,1.105505,1.056354,0.903618,0.943436,1.059581,2.058452,0.038627,1.098248,122,14590.44,256
2025-09-06,1.953379,1.282685,1.0576,0.878778,0.943436,0.905626,1.989612,0.033534,1.098354,118,11713.7,216
2025-09-07,1.955387,1.105505,1.058829,0.859417,0.943436,0.844846,1.567882,0.029563,1.098459,93,10087.98,198
2025-09-08,1.957395,0.896186,1.060043,0.844833,0.943436,0.865262,1.282423,0.026573,1.098564,76,7681.97,146
2025-09-09,1.959403,0.857418,1.061244,0.834206,0.943436,1.025872,1.439498,0.024394,1.09867,85,8862.8,170
2025-09-10,1.96141,0.857418,1.062435,0.82671,0.943436,0.869866,1.21222,0.022857,1.098775,72,8171.26,148
2025-09-11,1.963416,0.896186,1.063619,0.821588,0.943436,1.011719,1.467652,0.021806,1.09888,87,9959.03,175
2025-09-12,1.965422,1.105505,1.064797,0.818197,0.943436,0.829308,1.481048,0.021111,1.098985,88,8778.26,162
2025-09-13,1.967428,1.282685,1.065973,0.81602,0.943436,0.903733,1.871623,0.020665,1.099091,111,13551.5,236
2025-09-14,1.969432,1.105505,1.067148,0.814665,0.943436,0.976168,1.74318,0.020387,1.099196,103,11905.91,201
2025-09-15,1.971436,0.896186,1.068326,0.813846,0.943436,1.423197,2.062551,0.020219,1.099301,122,13596.62,236
2025-09-16,1.97344,0.857418,1.069509,0.813367,0.943436,0.915722,1.271637,0.02012,1.099407,75,8982.11,135
2025-09-17,1.975442,0.857418,1.070698,0.813094,0.943436,1.202837,1.673339,0.020064,1.099512,99,12550.91,205
2025-09-18,1.977444,0.896186,1.071897,0.812943,0.943436,1.085423,1.581347,0.020034,1.099617,94,12641.92,187
2025-09-19,1.979445,1.105505,1.073108,0.812862,0.943436,1.088922,1.960982,0.020017,1.099723,116,11686.25,236
2025-09-20,1.981445,1.282685,1.074333,0.81282,0.943436,1.043339,2.184606,0.020008,1.099828,130,13173.18,241
2025-09-21,1.983444,1.105505,1.075574,0.812799,0.943436,1.079369,1.95203,0.020004,1.099934,116,12632.34,232
2025-09-22,1.985442,0.896186,1.076834,0.812789,0.943436,0.998571,1.467145,0.020002,1.100039,87,10514.53,167
2025-09-23,1.987439,0.857418,1.078114,0.812784,0.943436,1.236525,1.741974,0.020001,1.100144,103,11358.74,192
2025-09-24,1.989435,0.857418,1.079418,0.812781,0.943436,1.000763,1.412959,0.02,1.10025,84,10157.72,199
2025-09-25,1.99143,0.896186,1.080746,0.81278,0.943436,1.179203,1.744058,0.02,1.100355,104,10048.16,206
2025-09-26,1.993424,1.105505,1.082101,0.81278,0.943436,0.956943,1.749843,0.02,1.100461,104,11436.15,208
2025-09-27,1.995417,1.282685,1.083485,0.81278,0.943436,0.97087,2.064537,0.02,1.100566,123,12924.21,256
2025-09-28,1.997408,1.105505,1.084899,0.81278,0.943436,0.8385,1.5403,0.02,1.100672,91,10514.36,194
2025-09-29,1.999399,0.896186,1.086346,0.81278,0.943436,1.001423,1.49475,0.02,1.100777,89,10904.86,172
2025-09-30,2.001388,0.857418,1.087827,0.81278,0.943436,1.236105,1.769394,0.02,1.100883,105,9662.61,204
2025-10-01,2.003375,0.857418,1.089344,0.81278,0.943436,1.059149,1.519716,0.02,1.100988,90,10198.4,164
2025-10-02,2.005361,0.896186,1.090898,0.81278,0.943436,0.985581,1.481674,0.02,1.101094,88,9321.27,183
2025-10-03,2.007346,1.105505,1.092492,0.81278,0.943436,0.837554,1.557037,0.02,1.101199,92,11757.22,195
2025-10-04,2.00933,1.282685,1.094125,0.81278,0.943436,0.903446,1.953555,0.02,1.101305,116,12693.86,232
2025-10-05,2.011312,1.105505,1.0958,0.81278,0.943436,0.756242,1.412919,0.02,1.10141,84,8582.76,167
2025-10-06,2.013292,0.896186,1.097519,0.81278,0.943436,0.786834,1.194773,0.02,1.101516,71,7695.45,136
2025-10-07,2.015271,0.857418,1.099281,0.81278,0.943436,0.946442,1.378524,0.02,1.101621,82,8080.08,154
2025-10-08,2.017249,0.857418,1.101088,0.81278,0.943436,1.189223,1.736692,0.02,1.101727,103,12818.09,200
2025-10-09,2.019224,0.896186,1.102941,0.81278,0.943436,1.610544,2.464863,0.02,1.101832,146,17623.73,279
2025-10-10,2.021198,1.105505,1.104841,0.81278,0.943436,1.076543,2.037915,0.02,1.101938,121,14668.03,241
2025-10-11,2.02317,1.282685,1.106789,0.81278,0.943436,1.265933,2.788131,0.02,1.102044,165,17130.51,309
2025-10-12,2.025141,1.105505,1.108786,0.81278,0.943436,1.120684,2.133201,0.02,1.102149,127,13049.4,241
2025-10-13,2.02711,0.896186,1.110831,0.81278,0.943436,1.012155,1.566231,0.02,1.102255,93,9401.09,165
2025-10-14,2.029077,0.857418,1.112925,0.81278,0.943436,1.066027,1.582743,0.02,1.102361,94,12571.23,197
2025-10-15,2.031042,0.857418,1.115069,0.81278,0.943436,1.026886,1.529047,0.02,1.102466,91,11082.39,180
2025-10-16,2.033005,0.896186,1.117263,0.812781,0.943436,1.02092,1.593565,0.02,1.102572,95,9187.61,196
2025-10-17,2.034966,1.105505,1.119507,0.812786,0.943436,0.942629,1.82043,0.020001,1.102677,108,12519.51,215
2025-10-18,2.036925,1.282685,1.121801,0.812807,0.943436,0.79029,1.776222,0.020004,1.102783,105,10426.42,217
2025-10-19,2.038882,1.105505,1.124145,0.812889,0.943436,0.726977,1.412666,0.020017,1.102889,84,9067.07,158
2025-10-20,2.040837,0.896186,1.126539,0.813171,0.943436,0.981355,1.551221,0.02006,1.102994,92,11410.13,168
2025-10-21,2.04279,0.857418,1.128982,0.814036,0.943436,0.948203,1.439996,0.020193,1.1031,85,8457.68,161
2025-10-22,2.044741,0.857418,1.131474,0.816391,0.943436,0.893075,1.364503,0.020555,1.103206,81,8311.52,157
2025-10-23,2.04669,0.896186,1.134015,0.822066,0.943436,0.957497,1.544635,0.021428,1.103312,92,11444.38,192
2025-10-24,2.048636,1.105505,1.136603,0.834149,0.943436,1.103862,2.236171,0.023286,1.103417,133,14626.38,262
2025-10-25,2.05058,1.282685,1.139238,0.856779,0.943436,1.058117,2.562865,0.026767,1.103523,152,16676.61,281
2025-10-26,2.052522,1.105505,1.141919,0.893847,0.943436,0.91972,2.009625,0.032468,1.103629,119,15502.32,244
2025-10-27,2.054462,0.896186,1.144644,0.946437,0.943436,1.161113,2.18497,0.040556,1.103735,130,14235.09,264
2025-10-28,2.056399,0.857418,1.147413,1.00997,0.943436,1.328225,2.560427,0.050327,1.10384,152,15880.62,293
2025-10-29,2.058333,0.857418,1.150225,1.073109,0.943436,1.183341,2.431965,0.060037,1.103946,144,16685.12,293
2025-10-30,2.060266,0.896186,1.153077,1.120322,0.943436,1.221066,2.747732,0.067298,1.104052,163,18897.62,310
2025-10-31,2.062196,1.105505,1.155969,1.137891,0.943436,1.285208,3.635994,0.07,1.104158,216,24129.31,437
2025-11-01,2.064123,1.282685,1.158898,1.120322,0.943436,1.286691,4.172825,0.067298,1.104264,248,26705.34,467
2025-11-02,2.066047,1.105505,1.161863,1.073109,0.943436,1.191412,3.200913,0.060037,1.104369,190,20727.86,363
2025-11-03,2.06797,0.896186,1.164861,1.00997,0.943436,1.157024,2.380015,0.050327,1.104475,141,15520.68,278
2025-11-04,2.069889,0.857418,1.167891,0.946437,0.943436,1.131797,2.094668,0.040556,1.104581,124,14212.95,236
2025-11-05,2.071806,0.857418,1.170951,0.893847,0.943436,0.881382,1.546039,0.032468,1.104687,92,9793.48,179
2025-11-06,2.07372,0.896186,1.174038,0.856779,0.943436,1.057285,1.864677,0.026767,1.104793,111,12951.57,222
2025-11-07,2.075631,1.105505,1.177149,0.834149,0.943436,0.827918,1.759891,0.023286,1.104899,104,12003.91,197
2025-11-08,2.07754,1.282685,1.180283,0.822066,0.943436,0.826698,2.016607,0.021428,1.105005,120,13757.17,229
2025-11-09,2.079445,1.105505,1.183436,0.816391,0.943436,1.131608,2.371153,0.020555,1.10511,141,14693.78,276
2025-11-10,2.081348,0.896186,1.186605,0.814036,0.943436,1.178307,2.002921,0.020193,1.105216,119,13374.85,244
2025-11-11,2.083248,0.857418,1.189788,0.813171,0.943436,1.316835,2.146985,0.02006,1.105322,127,13809.57,250
2025-11-12,2.085145,0.857418,1.192981,0.812889,0.943436,1.051781,1.720409,0.020017,1.105428,102,12380.65,196
2025-11-13,2.087039,0.896186,1.196182,0.812808,0.943436,0.85201,1.461743,0.020004,1.105534,87,10757.58,168
2025-11-14,2.08893,1.105505,1.199387,0.812788,0.943436,0.907357,1.927132,0.020001,1.10564,114,11121.44,181
2025-11-15,2.090818,1.282685,1.202592,0.812786,0.943436,0.97642,2.414793,0.020001,1.105746,143,15914.04,258
2025-11-16,2.092703,1.105505,1.205794,0.812791,0.943436,0.998361,2.135603,0.020001,1.105852,127,12677.09,234
2025-11-17,2.094585,0.896186,1.20899,0.812805,0.943436,1.178467,2.050856,0.020002,1.105958,122,11796.83,226
2025-11-18,2.096464,0.857418,1.212175,0.812835,0.943436,0.998202,1.667933,0.020005,1.106064,99,10875.98,191
2025-11-19,2.098339,0.857418,1.215347,0.812895,0.943436,1.048127,1.757639,0.02001,1.10617,104,11539.44,219
2025-11-20,2.100211,0.896186,1.2185,0.813014,0.943436,0.8721,1.534135,0.02002,1.106276,91,9545.56,175
2025-11-21,2.10208,1.105505,1.221631,0.813243,0.943436,1.014573,2.209866,0.02004,1.106382,131,14930.31,247
2025-11-22,2.103946,1.282685,1.224735,0.813683,0.943436,1.000402,2.538276,0.020079,1.106488,151,18234.17,308
2025-11-23,2.105809,1.105505,1.22781,0.815023,0.943436,0.889257,1.954429,0.020204,1.106594,116,12058.07,217
2025-11-24,2.107668,0.896186,1.230849,0.828999,0.943436,0.921684,1.675921,0.021616,1.1067,99,12744.34,194
2025-11-25,2.109523,0.857418,1.23385,0.968108,0.943436,0.940564,1.917184,0.035842,1.106806,114,12073.76,221
2025-11-26,2.111376,0.857418,1.236807,1.673177,0.943436,0.935134,3.30513,0.108072,1.106912,196,22492.3,389
2025-11-27,2.113224,0.896186,1.239716,3.241159,0.943436,1.267299,9.098257,0.268761,1.107018,540,45690.3,1074
2025-11-28,2.11507,1.105505,1.242573,4.276693,0.943436,1.065057,12.485344,0.3755,1.107124,741,53745.43,1466
2025-11-29,2.116911,1.282685,1.245373,3.57251,0.943436,0.980568,11.175984,0.311355,1.10723,663,54361.4,1300
2025-11-30,2.118749,1.105505,1.248112,3.105027,0.943436,0.721544,6.179232,0.294505,1.107336,367,28425.74,688
2025-12-01,2.120584,0.896186,1.250784,3.329367,0.943436,0.776174,5.795215,0.343265,1.107443,344,25391.43,665
2025-12-02,2.122415,0.857418,1.253386,2.338449,0.943436,0.875255,4.404363,0.214788,1.107549,261,24597.75,487
2025-12-03,2.124242,0.857418,1.255912,1.308349,1.645638,0.856795,4.219789,0.2569,1.107655,250,22199.8,510
2025-12-04,2.126066,0.896186,1.258358,1.095448,1.497309,1.159359,4.559324,0.187664,1.107761,271,25689.28,537
2025-12-05,2.127886,1.105505,1.260719,1.158079,1.380312,1.022147,4.845692,0.16201,1.107867,288,26873.72,551
2025-12-06,2.129702,1.282685,1.26299,1.261368,1.288028,1.216102,6.816734,0.147291,1.107973,405,42294.78,814
2025-12-07,2.131514,1.105505,1.265168,1.380824,1.215239,1.075299,5.379302,0.139006,1.10808,319,29666.62,606
2025-12-08,2.133323,0.896186,1.267247,1.512396,1.157824,1.026199,4.353673,0.135716,1.108186,258,25132.41,482
2025-12-09,2.135127,0.857418,1.269222,1.650838,1.112538,0.990659,4.227639,0.136131,1.108292,251,24901.61,509
2025-12-10,2.136928,0.857418,1.27109,1.789173,1.076818,0.992187,4.451919,0.138988,1.108398,264,29349.08,540
2025-12-11,2.138725,0.896186,1.272845,1.919179,1.048643,1.283692,6.302784,0.143057,1.108504,374,38225.24,697
2025-12-12,2.140518,1.105505,1.274483,2.032148,1.02642,0.766913,4.824362,0.147171,1.108611,286,27131.53,575
2025-12-13,2.142307,1.282685,1.276,2.119835,1.008891,0.67166,5.036723,0.150294,1.108717,299,29741.68,590
2025-12-14,2.144092,1.105505,1.277392,2.175447,0.995064,0.797846,5.229342,0.151579,1.108823,310,31665.73,593
2025-12-15,2.145873,0.896186,1.278654,2.194505,0.984159,0.921278,4.892686,0.150439,1.108929,290,27785.93,554
2025-12-16,2.14765,0.857418,1.279782,2.175451,0.975557,1.072087,5.361966,0.14658,1.109036,318,30202.33,611
2025-12-17,2.149422,0.857418,1.280773,2.119878,0.968772,1.094329,5.304772,0.140022,1.109142,315,34176.56,622
2025-12-18,2.151191,0.896186,1.281622,2.032502,0.96342,0.969312,4.689723,0.131123,1.109248,278,27678.43,543
2025-12-19,2.152955,1.105505,1.282325,1.921491,0.959199,1.146481,6.449228,0.120786,1.109354,383,39134.12,725
2025-12-20,2.154716,1.282685,1.28288,1.800902,0.955869,1.217893,7.433503,0.111321,1.109461,441,49857.96,886
2025-12-21,2.156472,1.105505,1.283283,1.696589,0.953243,1.095764,5.421555,0.108495,1.109567,322,34248.33,622
2025-12-22,2.158224,0.896186,1.28353,1.642728,0.951171,1.186685,4.603203,0.123411,1.109673,273,29873.95,489
2025-12-23,2.159971,0.857418,1.283618,1.623226,0.949537,1.100367,4.031855,0.168534,1.10978,239,21175.21,467
2025-12-24,2.161714,0.857418,1.283544,1.554474,0.948248,0.945721,3.316429,0.242924,1.109886,197,17524.91,388
2025-12-25,2.163453,0.896186,1.283306,1.566433,0.947232,1.08321,3.999049,0.317866,1.109992,237,18223.41,465
2025-12-26,2.165188,1.105505,1.282901,1.790054,0.94643,1.040213,5.411611,0.348833,1.110099,321,21335.37,578
2025-12-27,2.166918,1.282685,1.282327,1.860448,0.945798,1.008912,6.327467,0.31474,1.110205,376,33301.91,710
2025-12-28,2.168644,1.105505,1.28158,1.633472,0.945299,1.244512,5.904382,0.24098,1.110312,350,31480.53,702
2025-12-29,2.170365,0.896186,1.28066,1.357388,0.944905,0.743859,2.376554,0.17553,1.110418,141,12168.05,271
2025-12-30,2.172082,0.857418,1.279565,1.200247,0.944595,0.725295,1.959578,0.148393,1.110524,116,11101.28,221
